agency_cd,site_no,dateTime,X_72019_00003,X_72019_00003_cd,X_00020_00003,X_00020_00003_cd,X_00010_00003,X_00010_00003_cd,X_00060_00003,X_00060_00003_cd,X_00010_00001,X_00010_00001_cd,X_62623_00002,X_62623_00002_cd,X_00020_00001,X_00020_00001_cd,X_00020_00002,X_00020_00002_cd,X_63680_00001,X_63680_00001_cd,X_63680_00002,X_63680_00002_cd,X_63680_00003,X_63680_00003_cd,X_00010_00002,X_00010_00002_cd,X_00095_00001,X_00095_00001_cd,X_00095_00002,X_00095_00002_cd,X_62623_00001,X_62623_00001_cd,X_62623_00003,X_62623_00003_cd,X_00065_00003,X_00065_00003_cd,X_62615_00003,X_62615_00003_cd,X_00095_00003,X_00095_00003_cd,X_72022_00003,X_72022_00003_cd,X_00035_00003,X_00035_00003_cd,X_00045_00006,X_00045_00006_cd,X_62608_00003,X_62608_00003_cd,X_72198_00001,X_72198_00001_cd,tz_cd,outputDatacoords.dec_lat_va,outputDatacoords.dec_long_va
USGS,01102000,2023-10-17T00:00:00Z,NA,NA,NA,NA,NA,NA,109,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-18T00:00:00Z,NA,NA,NA,NA,NA,NA,104,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-19T00:00:00Z,NA,NA,NA,NA,NA,NA,99.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-20T00:00:00Z,NA,NA,NA,NA,NA,NA,95.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-21T00:00:00Z,NA,NA,NA,NA,NA,NA,105,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-22T00:00:00Z,NA,NA,NA,NA,NA,NA,131,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-23T00:00:00Z,NA,NA,NA,NA,NA,NA,143,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-24T00:00:00Z,NA,NA,NA,NA,NA,NA,159,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,177,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-26T00:00:00Z,NA,NA,NA,NA,NA,NA,183,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-27T00:00:00Z,NA,NA,NA,NA,NA,NA,179,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-28T00:00:00Z,NA,NA,NA,NA,NA,NA,168,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-29T00:00:00Z,NA,NA,NA,NA,NA,NA,158,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-30T00:00:00Z,NA,NA,NA,NA,NA,NA,161,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-10-31T00:00:00Z,NA,NA,NA,NA,NA,NA,162,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,162,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-11-02T00:00:00Z,NA,NA,NA,NA,NA,NA,168,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-11-03T00:00:00Z,NA,NA,NA,NA,NA,NA,177,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-11-04T00:00:00Z,NA,NA,NA,NA,NA,NA,178,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102000,2023-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,172,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.6598157,-70.8936622
USGS,01102345,2023-10-07T00:00:00Z,NA,NA,NA,NA,NA,NA,17.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-08T00:00:00Z,NA,NA,NA,NA,NA,NA,17.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-09T00:00:00Z,NA,NA,NA,NA,NA,NA,15.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-10T00:00:00Z,NA,NA,NA,NA,NA,NA,15.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-11T00:00:00Z,NA,NA,NA,NA,NA,NA,15.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-12T00:00:00Z,NA,NA,NA,NA,NA,NA,14.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-13T00:00:00Z,NA,NA,NA,NA,NA,NA,12.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-14T00:00:00Z,NA,NA,NA,NA,NA,NA,12.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-15T00:00:00Z,NA,NA,NA,NA,NA,NA,11.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-16T00:00:00Z,NA,NA,NA,NA,NA,NA,12.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-17T00:00:00Z,NA,NA,NA,NA,NA,NA,13.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-18T00:00:00Z,NA,NA,NA,NA,NA,NA,12.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-19T00:00:00Z,NA,NA,NA,NA,NA,NA,11.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-20T00:00:00Z,NA,NA,NA,NA,NA,NA,11.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-21T00:00:00Z,NA,NA,NA,NA,NA,NA,19.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-22T00:00:00Z,NA,NA,NA,NA,NA,NA,25.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-23T00:00:00Z,NA,NA,NA,NA,NA,NA,13.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-24T00:00:00Z,NA,NA,NA,NA,NA,NA,10.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,9.27,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-26T00:00:00Z,NA,NA,NA,NA,NA,NA,15.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-27T00:00:00Z,NA,NA,NA,NA,NA,NA,17.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-28T00:00:00Z,NA,NA,NA,NA,NA,NA,17,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-29T00:00:00Z,NA,NA,NA,NA,NA,NA,18.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-30T00:00:00Z,NA,NA,NA,NA,NA,NA,31.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-10-31T00:00:00Z,NA,NA,NA,NA,NA,NA,28,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,21.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-11-02T00:00:00Z,NA,NA,NA,NA,NA,NA,19.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-11-03T00:00:00Z,NA,NA,NA,NA,NA,NA,18.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-11-04T00:00:00Z,NA,NA,NA,NA,NA,NA,17.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102345,2023-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,16.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4695404,-71.0069954
USGS,01102500,2023-10-07T00:00:00Z,NA,NA,NA,NA,NA,NA,25.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-08T00:00:00Z,NA,NA,NA,NA,NA,NA,26.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-09T00:00:00Z,NA,NA,NA,NA,NA,NA,23,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-10T00:00:00Z,NA,NA,NA,NA,NA,NA,21.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-11T00:00:00Z,NA,NA,NA,NA,NA,NA,19.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-12T00:00:00Z,NA,NA,NA,NA,NA,NA,18.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-13T00:00:00Z,NA,NA,NA,NA,NA,NA,16.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-14T00:00:00Z,NA,NA,NA,NA,NA,NA,15.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-15T00:00:00Z,NA,NA,NA,NA,NA,NA,14.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-16T00:00:00Z,NA,NA,NA,NA,NA,NA,14.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-17T00:00:00Z,NA,NA,NA,NA,NA,NA,14.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-18T00:00:00Z,NA,NA,NA,NA,NA,NA,13.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-19T00:00:00Z,NA,NA,NA,NA,NA,NA,14.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-20T00:00:00Z,NA,NA,NA,NA,NA,NA,13.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-21T00:00:00Z,NA,NA,NA,NA,NA,NA,32.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-22T00:00:00Z,NA,NA,NA,NA,NA,NA,48.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-23T00:00:00Z,NA,NA,NA,NA,NA,NA,29.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-24T00:00:00Z,NA,NA,NA,NA,NA,NA,21.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,18.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-26T00:00:00Z,NA,NA,NA,NA,NA,NA,16.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-27T00:00:00Z,NA,NA,NA,NA,NA,NA,14.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-28T00:00:00Z,NA,NA,NA,NA,NA,NA,13.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
USGS,01102500,2023-10-29T00:00:00Z,NA,NA,NA,NA,NA,NA,14.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4474568,-71.1380816
